"","uniprot_id","gene","MW_Da","glucose_pp_per_cell","acetate_pp_per_cell","fumarate_pp_per_cell","glycerol_pp_per_cell","pyruvate_pp_per_cell","fructose_pp_per_cell","succinate_pp_per_cell","xylose_pp_per_cell","glucose_chemostat_mu_0_5_pp_per_cell","glucose_chemostat_mu_0_12_pp_per_cell","glucose_chemostat_mu_0_20_pp_per_cell","glucose_chemostat_mu_0_35_pp_per_cell","glucose_MG1655_pp_per_cell","glucose_g_gDW","acetate_g_gDW","fumarate_g_gDW","glycerol_g_gDW","pyruvate_g_gDW","fructose_g_gDW","succinate_g_gDW","xylose_g_gDW","glucose_chemostat_mu_0_5_g_gDW","glucose_chemostat_mu_0_12_g_gDW","glucose_chemostat_mu_0_20_g_gDW","glucose_chemostat_mu_0_35_g_gDW","glucose_MG1655_g_gDW"
"1282","P14900","murD",46925.84164,81,69,69,69,82,73,61,58,52,26,28,35,123,2.25423042465721e-05,1.92027036174503e-05,1.92027036174503e-05,1.92027036174503e-05,2.28206042989989e-05,2.03159038271576e-05,1.69763031980358e-05,1.61414030407553e-05,1.44716027261944e-05,7.23580136309721e-06,7.79240146795085e-06,9.74050183493856e-06,3.42309064484984e-05
"1283","P15028","fecB",33107.56426,11,4,5,3,7,NA,4,NA,5,8,9,6,19,2.15983777850263e-06,7.85395555819139e-07,9.81744444773924e-07,5.89046666864354e-07,1.37444222268349e-06,NA,7.85395555819139e-07,NA,9.81744444773924e-07,1.57079111163828e-06,1.76714000059306e-06,1.17809333372871e-06,3.73062889014091e-06
"1284","P15031","fecE",28154.54722,14,2,6,6,5,NA,5,NA,5,2,5,1,2,2.33764091829957e-06,3.33948702614224e-07,1.00184610784267e-06,1.00184610784267e-06,8.3487175653556e-07,NA,8.3487175653556e-07,NA,8.3487175653556e-07,3.33948702614224e-07,8.3487175653556e-07,1.66974351307112e-07,3.33948702614224e-07
"1285","P15034","pepP",49766.1139,617,694,806,740,751,609,721,630,813,599,712,741,463,0.000182104262207027,0.000204830401898989,0.000237886605087299,0.000218407056779902,0.000221653648164468,0.000179743104836433,0.000212799308024743,0.000185941142934241,0.000239952617786568,0.000176791658123191,0.000210143005982825,0.000218702201451226,0.000136651982823101
"1286","P15038","helD",77909.49086,38,34,32,37,37,47,34,45,59,37,39,50,14,1.75580054839398e-05,1.57097943803672e-05,1.47856888285809e-05,1.70959527080467e-05,1.70959527080467e-05,2.17164804669782e-05,1.57097943803672e-05,2.07923749151919e-05,2.72611137776961e-05,1.70959527080467e-05,1.8020058259833e-05,2.31026387946577e-05,6.46873886250415e-06
"1287","P15042","ligA",73542.28557,290,215,304,307,239,437,389,371,320,212,213,256,195,0.000126484217484106,9.37727819278716e-05,0.00013259035212127,0.000133898809543519,0.000104240441305867,0.000190598631174325,0.000169663312418335,0.000161812567884839,0.0001395687917066,9.24643245056222e-05,9.29004769797053e-05,0.00011165503336528,8.50497324462091e-05
"1288","P15047","entA",26215.26623,142,52,74,88,119,150,140,360,43,22,21,25,186,2.20771919904398e-05,8.08460551762585e-06,1.15050155443137e-05,1.36816401067514e-05,1.85013087807207e-05,2.33209774546899e-05,2.17662456243773e-05,5.59703458912559e-05,6.68534687034445e-06,3.42041002668786e-06,3.26493684365659e-06,3.88682957578166e-06,2.89180120438155e-05
"1289","P15067","glgX",73512.46612,111,111,81,95,99,63,78,84,77,74,72,76,20,4.83932944638706e-05,4.83932944638706e-05,3.53140256898515e-05,4.14176844510604e-05,4.31615869542629e-05,2.746646442544e-05,3.40060988124496e-05,3.66219525672534e-05,3.35701231866489e-05,3.2262196309247e-05,3.13902450576458e-05,3.31341475608483e-05,8.71951251601271e-06
"1290","P15070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1291","P15078","cstA",75037.56526,361,1952,2599,2120,2119,1233,2464,466,4408,5510,5893,5823,83,0.000160652376161574,0.00086867988439721,0.00115660810427682,0.000943443317070741,0.00094299829663816,0.000548710193371803,0.00109653034587845,0.000207379521582531,0.00196165006681501,0.00245206258351876,0.00262250540919711,0.00259135397891647,3.69366959041846e-05
"1292","P15082","srlR",28200.37293,12,8,22,22,21,4,4,7,21,6,20,20,16,2.00695352256014e-06,1.33796901504009e-06,3.67941479136025e-06,3.67941479136025e-06,3.51216866448024e-06,6.68984507520046e-07,6.68984507520046e-07,1.17072288816008e-06,3.51216866448024e-06,1.00347676128007e-06,3.34492253760023e-06,3.34492253760023e-06,2.67593803008018e-06
"1293","P15254","purL",141295.8984,2456,1438,2071,2068,2708,2406,1913,1721,2285,1219,1468,1730,2422,0.00205806522791669,0.00120500724663852,0.00173544506800304,0.00173293114467903,0.00226923478713289,0.00201616650584998,0.00160304510627224,0.00144215401353608,0.00191477159844855,0.00102149084398634,0.00123014647987854,0.00144969578350809,0.00202957409691133
"1294","P15286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1295","P15288","pepD",52864.14219,2408,2837,2804,2874,2563,3522,2950,4083,2703,1647,2052,2433,2409,0.000754951216927931,0.000889450416289261,0.000879104324030697,0.000901050580336741,0.000803546498748458,0.00110421021014127,0.000924877944326161,0.00128009377853685,0.000847439011360547,0.000516364059086504,0.000643338827714333,0.000762789165608661,0.00075526473487516
"1296","P15373","prlF",12333.17817,70,48,74,78,58,88,84,113,78,51,56,57,78,5.12005071819993e-06,3.51089192105138e-06,5.41262504495421e-06,5.7051993717085e-06,4.24232773793709e-06,6.4366351885942e-06,6.14406086183992e-06,8.26522473080846e-06,5.7051993717085e-06,3.73032266611709e-06,4.09604057455995e-06,4.16918415624852e-06,5.7051993717085e-06
"1297","P15639","purH",57274.98651,2728,1138,2134,2376,2584,2814,2185,2502,2258,832,1010,1276,2349,0.000926639009342411,0.000386552489967619,0.000724870837953338,0.000807072685556294,0.00087772551324809,0.000955851236176519,0.000742194367820076,0.000849871994638824,0.000766990792923447,0.000282611310767187,0.000343073826772667,0.000433427923724676,0.000797901405038608
"1298","P15640","purD",45893.14698,2115,802,1361,1512,2081,1885,1335,1705,1162,382,526,714,2034,0.000575651218524339,0.000218284764660293,0.00037043087868162,0.00041152938175357,0.000566397250945225,0.000513050849606799,0.000363354315238767,0.000464059256540898,0.000316267950792096,0.000103971047506524,0.000143164321959245,0.000194333319161408,0.000553605001644684
"1299","P15723","dgt",59327.47404,2,3,3,3,4,2,3,2,3,3,3,4,NA,7.03699222375101e-07,1.05554883356265e-06,1.05554883356265e-06,1.05554883356265e-06,1.4073984447502e-06,7.03699222375101e-07,1.05554883356265e-06,7.03699222375101e-07,1.05554883356265e-06,1.05554883356265e-06,1.05554883356265e-06,1.4073984447502e-06,NA
"1300","P15770","aroE",29377.13756,121,125,129,156,115,164,101,161,103,73,83,89,234,2.10812357353988e-05,2.1778136090288e-05,2.24750364451772e-05,2.71791138406794e-05,2.00358852030649e-05,2.85729145504578e-05,1.75967339609527e-05,2.80502392842909e-05,1.79451841383973e-05,1.27184314767282e-05,1.44606823639512e-05,1.5506032896285e-05,4.07686707610191e-05
"1301","P15877","gcd",86673.81201,43,28,24,22,18,36,27,78,76,107,85,63,3,2.21033230323931e-05,1.43928615094653e-05,1.23367384366845e-05,1.13086769002942e-05,9.2525538275134e-06,1.85051076550268e-05,1.38788307412701e-05,4.00943999192247e-05,3.90663383828344e-05,5.50012921968852e-05,4.36926152965911e-05,3.23839383962969e-05,1.54209230458557e-06
"1302","P15977","malQ",78435.23777,65,29,48,61,43,78,42,31,101,45,74,84,29,3.02361012896166e-05,1.34899528830597e-05,2.23281978754092e-05,2.83754181333325e-05,2.00023439300541e-05,3.628332154754e-05,1.95371731409831e-05,1.44202944612018e-05,4.69822496961736e-05,2.09326855081961e-05,3.44226383912559e-05,3.90743462819661e-05,1.34899528830597e-05
"1303","P15993","aroP",49639.28287,200,87,166,139,111,137,113,70,231,129,146,162,144,5.88784965483703e-05,2.56121459985411e-05,4.88691521351473e-05,4.09205551011173e-05,3.26775655843455e-05,4.03317701356336e-05,3.32663505498292e-05,2.06074737919296e-05,6.80046635133676e-05,3.79766302736988e-05,4.29813024803103e-05,4.76915822041799e-05,4.23925175148266e-05
"1304","P16095","sdaA",48857.13065,4,3,2,2,2,1,1,1,2,1,1,1,19,1.15901529273616e-06,8.69261469552118e-07,5.79507646368079e-07,5.79507646368079e-07,5.79507646368079e-07,2.89753823184039e-07,2.89753823184039e-07,2.89753823184039e-07,5.79507646368079e-07,2.89753823184039e-07,2.89753823184039e-07,2.89753823184039e-07,5.50532264049675e-06
"1305","P16384","miaA",35025.15434,80,60,54,65,84,70,37,65,33,19,29,28,37,1.66177133083456e-05,1.24632849812592e-05,1.12169564831333e-05,1.35018920630308e-05,1.74485989737629e-05,1.45404991448024e-05,7.68569240510983e-06,1.35018920630308e-05,6.85480673969255e-06,3.94670691073208e-06,6.02392107427528e-06,5.81619965792096e-06,7.68569240510983e-06
"1306","P16431","hycE",64920.75289,1,0,1,2,1,4,3,1,1,1,2,1,NA,3.85021308120226e-07,0,3.85021308120226e-07,7.70042616240452e-07,3.85021308120226e-07,1.5400852324809e-06,1.15506392436068e-06,3.85021308120226e-07,3.85021308120226e-07,3.85021308120226e-07,7.70042616240452e-07,3.85021308120226e-07,NA
"1307","P16456","selD",36645.68535,708,671,709,665,667,574,573,789,692,463,520,611,699,0.000153871193883143,0.000145829902677385,0.000154088526077893,0.000144525909508884,0.000144960573898384,0.000124748679786616,0.000124531347591866,0.000171475101657909,0.00015039387876714,0.000100624806169343,0.000113012741270105,0.000132789970992373,0.000151915204130391
"1308","P16525","tus",35743.13016,18,6,7,27,5,NA,14,NA,7,9,9,10,NA,3.81563044361152e-06,1.27187681453717e-06,1.4838562836267e-06,5.72344566541728e-06,1.05989734544764e-06,NA,2.9677125672534e-06,NA,1.4838562836267e-06,1.90781522180576e-06,1.90781522180576e-06,2.11979469089529e-06,NA
"1309","P16528","iclR",29702.3942,7,1,10,8,11,4,4,2,8,1,3,2,7,1.23307847060777e-06,1.76154067229682e-07,1.76154067229682e-06,1.40923253783745e-06,1.9376947395265e-06,7.04616268918726e-07,7.04616268918726e-07,3.52308134459363e-07,1.40923253783745e-06,1.76154067229682e-07,5.28462201689045e-07,3.52308134459363e-07,1.23307847060777e-06
"1310","P16659","proS",63634.68294,4322,2267,3311,3719,3209,4835,3844,4418,3782,1944,2164,2779,3902,0.00163109728416449,0.000855552416288964,0.00124955185281551,0.00140352864410175,0.00121105765499395,0.00182470045556116,0.00145070290613797,0.00166732711740831,0.001427304472168,0.000733654123187361,0.000816680824371115,0.00104877819358934,0.00147259176372278
"1311","P16676","cysA",41015.48876,705,564,843,828,968,840,807,752,768,264,350,529,434,0.000171489773068985,0.000137191818455188,0.000205057983967595,0.000201409265391659,0.000235463972100394,0.000204328240252408,0.000196301059385349,0.000182922424606917,0.000186814391087916,6.4217446936471e-05,8.51367667718366e-05,0.000128678141778004,0.000105569590797077
"1312","P16681","phnB",16142.71835,27,46,48,33,28,15,20,19,23,79,53,34,NA,2.58488752817052e-06,4.40388245540162e-06,4.59535560563647e-06,3.15930697887508e-06,2.68062410328794e-06,1.4360486267614e-06,1.91473150234853e-06,1.8189949272311e-06,2.20194122770081e-06,7.5631894342767e-06,5.07403848122361e-06,3.2550435539925e-06,NA
"1313","P16691","phnO",16541.25134,340,233,182,233,146,NA,171,NA,247,121,107,107,NA,3.33540438368838e-05,2.28573300411586e-05,1.7854223465626e-05,2.28573300411586e-05,1.43226188240736e-05,NA,1.67751220473739e-05,NA,2.42307318462068e-05,1.18701156007734e-05,1.04967137957252e-05,1.04967137957252e-05,NA
"1314","P16692","phnP",27811.84565,51,8,28,9,2,NA,10,NA,5,7,11,19,NA,8.41203757739479e-06,1.31953530625801e-06,4.61837357190302e-06,1.48447721954026e-06,3.29883826564502e-07,NA,1.64941913282251e-06,NA,8.24709566411254e-07,1.15459339297576e-06,1.81436104610476e-06,3.13389635236276e-06,NA
"1315","P16700","cysP",37573.27827,3914,2680,3380,3187,3430,3166,3110,2121,2239,1446,1548,1954,3515,0.000872169966959126,0.00059719353895004,0.00075317692598923,0.000710170077848425,0.000764318596492029,0.000705490576237249,0.000693011905274114,0.000472629662728745,0.000498924005115351,0.000322217110940955,0.000344946118766665,0.000435416483249395,0.000783259436346788
"1316","P16701","cysU",30254.2464,260,230,277,285,270,337,183,182,398,139,170,251,164,4.66509943540352e-05,4.1268187313185e-05,4.97012516771836e-05,5.1136666888077e-05,4.84452633676519e-05,6.04668657588841e-05,3.28351229491863e-05,3.26556960478246e-05,7.14119067419462e-05,2.49403392892727e-05,3.05025732314846e-05,4.50361522417801e-05,2.94260118233145e-05
"1317","P16703","cysM",32625.48081,1533,858,1087,972,974,1181,1163,1372,1167,490,534,776,1401,0.000296619906068997,0.000166014272281278,0.000210323442855186,0.000188072112654315,0.000188459092309982,0.00022851148667155,0.000225028669770544,0.000265468043787778,0.000225802629081878,9.48100156384922e-05,0.000103323568063173,0.000150148106398918,0.000271079248794954
"1318","P16869","fhuE",81164.0738,19,16,12,11,12,10,9,67,10,6,6,10,12,9.14573588627414e-06,7.70167232528348e-06,5.77625424396261e-06,5.29489972363239e-06,5.77625424396261e-06,4.81354520330218e-06,4.33219068297196e-06,3.22507528621246e-05,4.81354520330218e-06,2.88812712198131e-06,2.88812712198131e-06,4.81354520330218e-06,5.77625424396261e-06
"1319","P16926","mreC",39487.79943,51,26,42,64,51,39,28,36,36,21,21,29,44,1.19435745773236e-05,6.08888115706694e-06,9.83588494603122e-06,1.49880151558571e-05,1.19435745773236e-05,9.13332173560042e-06,6.55725663068748e-06,8.43075852516961e-06,8.43075852516961e-06,4.91794247301561e-06,4.91794247301561e-06,6.79144436749775e-06,1.03042604196518e-05
"1320","P17109","menD",61310.66023,2,1,2,1,2,NA,1,NA,1,0,17,0,NA,7.27222330383831e-07,3.63611165191915e-07,7.27222330383831e-07,3.63611165191915e-07,7.27222330383831e-07,NA,3.63611165191915e-07,NA,3.63611165191915e-07,0,6.18138980826256e-06,0,NA
"1321","P17115","gutQ",33991.64548,55,57,69,63,61,47,48,62,70,42,46,58,27,1.1087562873037e-05,1.1490746977511e-05,1.39098516043555e-05,1.27002992909332e-05,1.22971151864592e-05,9.47482645514067e-06,9.67641850737771e-06,1.24987072386962e-05,1.41114436565925e-05,8.4668661939555e-06,9.27323440290364e-06,1.16923390297481e-05,5.44298541039996e-06
"1322","P17117","nfsA",26765.85039,211,105,174,168,158,41,59,41,157,77,86,120,285,3.34938228417825e-05,1.6667542172451e-05,2.76204984572045e-05,2.66680674759216e-05,2.50806825071168e-05,6.50827837209992e-06,9.36557131594866e-06,6.50827837209992e-06,2.49219440102363e-05,1.22228642597974e-05,1.36515107317218e-05,1.90486196256583e-05,4.52404716109385e-05
"1323","P17169","glmS",66834.61906,4025,1661,2923,3600,2797,4185,3345,4036,2963,1396,1611,2134,4042,0.00159539629522999,0.000658373477360748,0.00115859462632479,0.00142693830132372,0.00110865178577846,0.00165881577528882,0.00132586350497995,0.00159975638448403,0.00117444949633949,0.000553334963513308,0.000638554889842364,0.00084585731528467,0.00160213461498624
"1324","P17315","cirA",73832.34947,575,234,416,474,352,866,432,2512,367,112,117,252,490,0.000251776823938713,0.000102462220524624,0.000182155058710443,0.000207551677472956,0.000154131203524221,0.000379197790488566,0.000189161022506998,0.00109993631605921,0.000160699294583491,4.90417465758884e-05,5.1231110262312e-05,0.000110343929795749,0.000214557641269512
"1325","P17443","murG",37772.88165,92,74,61,91,109,116,97,107,89,52,47,62,69,2.06095810112919e-05,1.65772716829957e-05,1.36650482792262e-05,2.03855638263866e-05,2.44178731546828e-05,2.59859934490203e-05,2.17296669358187e-05,2.39698387848721e-05,1.99375294565759e-05,1.1648893615078e-05,1.05288076905513e-05,1.38890654641315e-05,1.54571857584689e-05
"1326","P17445","betB",52859.73742,85,63,55,63,40,91,51,66,61,20,40,47,100,2.66468050523082e-05,1.97499849211225e-05,1.72420503279641e-05,1.97499849211225e-05,1.25396729657921e-05,2.8527755997177e-05,1.59880830313849e-05,2.0690460393557e-05,1.91230012728329e-05,6.26983648289605e-06,1.25396729657921e-05,1.47341157348057e-05,3.13491824144802e-05
"1327","P17802","mutY",39105.98291,3,1,1,2,1,3,2,2,2,1,1,1,31,6.95769966847749e-07,2.31923322282583e-07,2.31923322282583e-07,4.63846644565166e-07,2.31923322282583e-07,6.95769966847749e-07,4.63846644565166e-07,4.63846644565166e-07,4.63846644565166e-07,2.31923322282583e-07,2.31923322282583e-07,2.31923322282583e-07,7.18962299076007e-06
"1328","P17846","cysI",63939.93503,3011,1575,2033,2553,1931,2699,1748,1791,1971,980,1055,1408,2767,0.00114178455410714,0.000597246985293507,0.000770922616572508,0.000968108922828142,0.000732243764191595,0.00102347277035376,0.000662849352567016,0.000679155143276617,0.000747411941595875,0.000371620346404849,0.000400060679037873,0.00053391984463064,0.00104925867194104
"1329","P17854","cysH",27940.45168,1861,707,1186,1572,1247,1532,948,1050,849,346,436,609,1654,0.000308376314089292,0.000117153172520757,0.000196525689688286,0.000260487676382787,0.000206633672041562,0.000253859491233098,0.000157087988047635,0.000173989860179342,0.000140683229802154,5.73338015448119e-05,7.22472181316126e-05,0.000100914118904019,0.00027407545593965
"1330","P17888","priA",81585.87993,3,0,0,2,0,NA,0,NA,0,0,0,0,NA,1.45156829595056e-06,0,0,9.67712197300375e-07,0,NA,0,NA,0,0,0,0,NA
"1331","P17952","murC",53574.3631,435,321,330,342,397,398,361,456,283,144,204,210,348,0.000138212553663353,0.000101991332703302,0.000104850902779096,0.000108663662880154,0.000126138813343336,0.000126456543351758,0.000114700533040162,0.000144884883840205,8.99175923832851e-05,4.57531212126963e-05,6.48169217179864e-05,6.67233017685154e-05,0.000110570042930683
"1332","P17993","ubiG",26520.48429,1335,975,1158,1118,869,862,1062,904,1032,423,659,796,1039,0.000209973232238637,0.000153351237028218,0.000182134084593514,0.000175842751792357,0.00013667920510515,0.000135578221864948,0.000167034885870736,0.000142184121306163,0.000162316386269868,6.65308443722422e-05,0.000103649707899072,0.000125197522743037,0.00016341736951007
"1333","P18133","pncB",45850.34614,593,368,495,564,562,517,470,544,480,260,306,370,562,0.000161249556750368,0.000100067178556721,0.000134601232026024,0.000153363828005409,0.000152819984643687,0.000140583509004958,0.000127803190004507,0.000147925394388196,0.000130522406813114,7.069963702377e-05,8.320803434336e-05,0.000100611021918442,0.000152819984643687
"1334","P18196","minC",24741.87589,171,130,104,116,118,145,95,143,101,54,70,78,139,2.50916922308085e-05,1.90755554971058e-05,1.52604443976847e-05,1.70212649051098e-05,1.73147349896807e-05,2.12765811313873e-05,1.39398290171158e-05,2.09831110468164e-05,1.48202392708284e-05,7.9236922834132e-06,1.02714529599801e-05,1.14453332982635e-05,2.03961708776747e-05
"1335","P18335","argD",43721.10429,3919,1549,1776,2286,2482,2928,2023,2085,2760,2661,2646,2304,3126,0.00101617288817497,0.000401646288283496,0.000460506009032595,0.000592745910275063,0.000643567519380011,0.00075921260948617,0.00052455160826179,0.00054062783155009,0.000715651230253357,0.000689981131776878,0.000686091722916805,0.00059741320090715,0.000810552806439128
"1336","P18355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1337","P18390","yjjA",17323.79744,211,114,196,224,205,206,181,224,143,111,114,132,85,2.16783772586231e-05,1.17124881871234e-05,2.01372603918964e-05,2.3014011876453e-05,2.10619305119324e-05,2.11646716363809e-05,1.85961435251696e-05,2.3014011876453e-05,1.46919807961285e-05,1.1404264813778e-05,1.17124881871234e-05,1.35618284271955e-05,8.73299557811833e-06
"1338","P18392","rstB",49233.45324,6,3,5,8,7,9,8,6,4,5,5,5,2,1.75191393129952e-06,8.7595696564976e-07,1.45992827608293e-06,2.33588524173269e-06,2.04389958651611e-06,2.62787089694928e-06,2.33588524173269e-06,1.75191393129952e-06,1.16794262086635e-06,1.45992827608293e-06,1.45992827608293e-06,1.45992827608293e-06,5.83971310433174e-07
"1339","P18393","ybdZ",8247.87699,106,39,29,37,60,34,66,474,49,21,22,24,113,5.18500593621009e-06,1.90769086332258e-06,1.41853935990653e-06,1.80986056263937e-06,2.93490902049628e-06,1.66311511161456e-06,3.2283999225459e-06,2.31857812619206e-05,2.39684236673862e-06,1.0272181571737e-06,1.0761333075153e-06,1.17396360819851e-06,5.52741198860132e-06
"1340","P18775","dmsA",90323.09785,1,1,2,2,2,1,2,1,2,1,1,1,NA,5.35673351579921e-07,5.35673351579921e-07,1.07134670315984e-06,1.07134670315984e-06,1.07134670315984e-06,5.35673351579921e-07,1.07134670315984e-06,5.35673351579921e-07,1.07134670315984e-06,5.35673351579921e-07,5.35673351579921e-07,5.35673351579921e-07,NA
"1341","P18843","nadE",30599.77658,3939,2353,2354,3084,2187,3320,2148,3532,2610,1752,2006,2016,3500,0.000714834416357997,0.000427013298220453,0.000427194774335294,0.000559672338169094,0.000396888263156877,0.000602500701271528,0.000389810694678085,0.000640973637617782,0.000473652659734545,0.00031794615320112,0.000364041086370688,0.000365855847519097,0.000635166401942876
"1342","P18956","ggt",61711.22895,172,153,328,279,213,145,220,130,207,157,185,209,30,6.29497282547326e-05,5.59959792033377e-05,0.000120043667834606,0.000102110315017851,7.79551867340584e-05,5.30680848659083e-05,8.05170942793092e-05,4.75782829832281e-05,7.57592659809864e-05,5.74599263720525e-05,6.77075565530555e-05,7.64912395653437e-05,1.09796037653603e-05
