"reaction_id","direction","value","par_type","unit","condition","notes","saturation","model_type","directional_reaction_id","enzyme","MW","num_pp_subunits","kcat_times_pp_num","EC_kcat_value","ec_cost","enzyme_pool_bound_g_gDw"
"GLUDy","fw",2.76251429399887,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","GLUDy_fw","GDHA-CPLX",291.486,6,16.5750857639932,16.5750857639932,0.00488494204411445,0.332285064086577
"GLUDy","bw",73.6723861331866,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","GLUDy_bw","GDHA-CPLX",291.486,6,442.03431679912,442.03431679912,0.000183172053065122,0.332285064086577
"GLCNt2rpp","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","GLCNt2rpp_fw","YJGT-MONOMER",46.041,1,65,65,0.00019675641025641,0.332285064086577
"GLCNt2rpp","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","GLCNt2rpp_bw","YJGT-MONOMER",46.041,1,65,65,0.00019675641025641,0.332285064086577
"GLCptspp","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","GLCptspp_fw","CPLX-157",119.605,3,195,195,0.000170377492877493,0.332285064086577
"GLCptspp","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","GLCptspp_bw","CPLX-157",119.605,3,195,195,0.000170377492877493,0.332285064086577
"HSTPT","fw",5.95604008098527,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","HSTPT_fw","HISTPHOSTRANS-CPLX",78.72,2,11.9120801619705,11.9120801619705,0.00183567155100889,0.332285064086577
"THDPS","fw",1.67766321744612,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","THDPS_fw","CPLX0-3181",59.784,2,3.35532643489224,3.35532643489224,0.00494934456867533,0.332285064086577
"THRD_L","fw",27.9180832027581,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","THRD_L_fw","THREDEHYDSYN-CPLX",224.78,4,111.672332811032,111.672332811032,0.000559125857919934,0.332285064086577
"ETOHtex","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","ETOHtex_fw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"ETOHtex","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","ETOHtex_bw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"RNDR2","fw",12.9,"kcat","s-1","manual_curation","max entry for escherichia coli in Brenda (from GECKO3 db)",1,"general","RNDR2_fw","RIBONUCLEOSIDE-DIP-REDUCTI-CPLX",258.584,4,51.6,51.6,0.00139203273040482,0.332285064086577
"DHFR","fw",2.90061019080615,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","DHFR_fw","DIHYDROFOLATEREDUCT-MONOMER",17.999,1,2.90061019080615,2.90061019080615,0.00172367946512409,0.332285064086577
"DHFR","bw",2.44839118615962,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","DHFR_bw","DIHYDROFOLATEREDUCT-MONOMER",17.999,1,2.44839118615962,2.44839118615962,0.00204204387374243,0.332285064086577
"PRAIi","fw",3.3782204712377,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PRAIi_fw","PRAI-IGPS",49.492,1,3.3782204712377,3.3782204712377,0.00406953243425848,0.332285064086577
"TYRTA","fw",3.16687227344071,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","TYRTA_fw","ASPAMINOTRANS-DIMER",87.146,2,6.33374454688142,6.33374454688142,0.00382194482948342,0.332285064086577
"TYRTA","bw",7.25480859173671,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","TYRTA_bw","ASPAMINOTRANS-DIMER",87.146,2,14.5096171834734,14.5096171834734,0.00166835705698662,0.332285064086577
"SHKK","fw",12.9343442798416,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","SHKK_fw","AROK-MONOMER",19.538,1,12.9343442798416,12.9343442798416,0.000419597785925696,0.332285064086577
"GLUSy","fw",2.65221345400859,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","GLUSy_fw","GLUTAMATESYN-CPLX",861.244,8,21.2177076320687,21.2177076320687,0.0112752257969123,0.332285064086577
"IG3PS","fw",5.01309001891081,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","IG3PS_fw","GLUTAMIDOTRANS-CPLX",50.107,2,10.0261800378216,10.0261800378216,0.00138822672828596,0.332285064086577
"PDH","fw",71.8999038314613,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PDH_fw","PYRUVATEDEH-CPLX",4586.592,60,4313.99422988768,4313.99422988768,0.000295330328563399,0.332285064086577
"MTHFR2","fw",3.72011217539015,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","MTHFR2_fw","METHYLENETHFREDUCT-CPLX",132.412,4,14.8804487015606,14.8804487015606,0.00247177432944301,0.332285064086577
"DUTPDP","fw",0.0256586672596037,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","DUTPDP_fw","DUTP-PYROP-CPLX",48.861,3,0.0769760017788111,0.0769760017788111,0.176321186946034,0.332285064086577
"NTP5","fw",8.87224563595125,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","NTP5_fw","G7841-MONOMER",39.193,1,8.87224563595125,8.87224563595125,0.00122707879055213,0.332285064086577
"FORt2pp","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","FORt2pp_fw","CPLX0-7843",154.955,5,325,325,0.000132440170940171,0.332285064086577
"FORt2pp","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","FORt2pp_bw","CPLX0-7843",154.955,5,325,325,0.000132440170940171,0.332285064086577
"GLNS","fw",14.6228727970929,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","GLNS_fw","GLUTAMINESYN-OLIGOMER",622.848,12,175.474473565115,175.474473565115,0.000985974368910882,0.332285064086577
"ACGS","fw",25.9221785816804,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ACGS_fw","N-ACETYLTRANSFER-CPLX",295.17,6,155.533071490082,155.533071490082,0.000527165482435,0.332285064086577
"SUCOAS","fw",4.19871463441526,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","SUCOAS_fw","SUCCCOASYN",142.34,4,16.794858537661,16.794858537661,0.00235422577690823,0.332285064086577
"SUCOAS","bw",61.7010992525447,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","SUCOAS_bw","SUCCCOASYN",142.34,4,246.804397010179,246.804397010179,0.000160203340653036,0.332285064086577
"PRAIS","fw",14.5830301099742,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PRAIS_fw","AIRS-CPLX",73.708,2,29.1660602199484,29.1660602199484,0.000701995548594553,0.332285064086577
"HISTP","fw",3.33369150802907,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","HISTP_fw","IMIDHISTID-CPLX",80.556,2,6.66738301605814,6.66738301605814,0.00335613937474018,0.332285064086577
"LDH_D","fw",5.60187181883392,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","LDH_D_fw","CPLX0-8158",146.14,4,22.4074872753357,22.4074872753357,0.00181164643521308,0.332285064086577
"LDH_D","bw",11.5637911006675,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","LDH_D_bw","CPLX0-8158",146.14,4,46.25516440267,46.25516440267,0.000877619720277142,0.332285064086577
"KAS15","fw",14.9841776036285,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","KAS15_fw","CPLX0-252",67.03,2,29.968355207257,29.968355207257,0.000621303515514113,0.332285064086577
"T2DECAI","fw",2.04743283973816,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","T2DECAI_fw","FABA-CPLX",37.938,2,4.09486567947632,4.09486567947632,0.00257354798868056,0.332285064086577
"T2DECAI","bw",2.65329094242641,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","T2DECAI_bw","FABA-CPLX",37.938,2,5.30658188485282,5.30658188485282,0.00198589856182453,0.332285064086577
"3OAS161","fw",1.87647496051425,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3OAS161_fw","FABB-CPLX",85.226,2,3.7529499210285,3.7529499210285,0.00630807481768929,0.332285064086577
"DHQS","fw",38.124802408187,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","DHQS_fw","AROB-MONOMER",38.881,1,38.124802408187,38.124802408187,0.000283287442703139,0.332285064086577
"EAR161x","fw",1.49190406602306,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","EAR161x_fw","CPLX0-8006",111.456,4,5.96761626409224,5.96761626409224,0.0051880011431515,0.332285064086577
"PGCD","fw",37.464286427222,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PGCD_fw","PGLYCDEHYDROG-CPLX",176.704,4,149.857145708888,149.857145708888,0.00032754156775277,0.332285064086577
"MALtex","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","MALtex_fw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"MALtex","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","MALtex_bw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"3OAS141","fw",1.87647496051425,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3OAS141_fw","FABB-CPLX",85.226,2,3.7529499210285,3.7529499210285,0.00630807481768929,0.332285064086577
"3OAR121","fw",3.76323216049135,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3OAR121_fw","CPLX0-8005",102.24,4,15.0529286419654,15.0529286419654,0.00188667605324487,0.332285064086577
"ADSL1r","fw",4.03656199673189,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ADSL1r_fw","CPLX0-7959",206.172,4,16.1462479869276,16.1462479869276,0.00354695406922818,0.332285064086577
"ADSL1r","bw",3.15405021774824,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ADSL1r_bw","CPLX0-7959",206.172,4,12.616200870993,12.616200870993,0.00453940140820638,0.332285064086577
"AICART","fw",11.8847026786785,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","AICART_fw","AICARTRANSIMPCYCLO-CPLX",57.329,1,11.8847026786785,11.8847026786785,0.00133993442265843,0.332285064086577
"AICART","bw",3.40653355146525,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","AICART_bw","AICARTRANSIMPCYCLO-CPLX",57.329,1,3.40653355146525,3.40653355146525,0.00467475866056641,0.332285064086577
"D_LACt2pp","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","D_LACt2pp_fw","LCTP-MONOMER",59.168,1,65,65,0.000252854700854701,0.332285064086577
"D_LACt2pp","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","D_LACt2pp_bw","LCTP-MONOMER",59.168,1,65,65,0.000252854700854701,0.332285064086577
"RIBtex","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","RIBtex_fw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"RIBtex","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","RIBtex_bw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"FRUpts2pp","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","FRUpts2pp_fw","CPLX-165",210.821,7,455,455,0.000128706349206349,0.332285064086577
"FRUpts2pp","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","FRUpts2pp_bw","CPLX-165",210.821,7,455,455,0.000128706349206349,0.332285064086577
"FORtex","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","FORtex_fw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"FORtex","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","FORtex_bw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"PFK","fw",82.5718700845639,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PFK_fw","6PFK-1-CPX",139.368,4,330.287480338256,330.287480338256,0.000117211022633029,0.332285064086577
"PGM","fw",65.5660929763939,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PGM_fw","PHOSGLYCMUTASE",57.112,2,131.132185952788,131.132185952788,0.000120980553547366,0.332285064086577
"PGM","bw",127.719945620252,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PGM_bw","PHOSGLYCMUTASE",57.112,2,255.439891240504,255.439891240504,6.21063701812636e-05,0.332285064086577
"CYTBO3_4pp","fw",231.866104193224,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","CYTBO3_4pp_fw","CYT-O-UBIOX-CPLX",143.931,4,927.464416772896,927.464416772896,4.31076735778676e-05,0.332285064086577
"EAR141x","fw",1.49190406602306,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","EAR141x_fw","CPLX0-8006",111.456,4,5.96761626409224,5.96761626409224,0.0051880011431515,0.332285064086577
"EAR181x","fw",0.507402231738151,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","EAR181x_fw","CPLX0-8006",111.456,4,2.0296089269526,2.0296089269526,0.0152541701944943,0.332285064086577
"TPI","fw",193.906572544439,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","TPI_fw","TPI",53.944,2,387.813145088878,387.813145088878,3.86383097999691e-05,0.332285064086577
"TPI","bw",80.254876804397,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","TPI_bw","TPI",53.944,2,160.509753608794,160.509753608794,9.3355351357436e-05,0.332285064086577
"RPI","fw",3.44715903870091,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","RPI_fw","RIB5PISOMA-CPLX",45.72,2,6.89431807740182,6.89431807740182,0.00184209661599862,0.332285064086577
"RPI","bw",51.7085083213736,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","RPI_bw","RIB5PISOMA-CPLX",45.72,2,103.417016642747,103.417016642747,0.000122803774584525,0.332285064086577
"3OAR120","fw",4.4800608462323,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3OAR120_fw","CPLX0-8005",102.24,4,17.9202433849292,17.9202433849292,0.00158479990421805,0.332285064086577
"3OAR120","bw",3.96741055037907,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3OAR120_bw","CPLX0-8005",102.24,4,15.8696422015163,15.8696422015163,0.00178958035974412,0.332285064086577
"3HAD80","fw",2.40749402726052,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3HAD80_fw","FABA-CPLX",37.938,2,4.81498805452104,4.81498805452104,0.00218865202031776,0.332285064086577
"3HAD120","fw",2.40749402726052,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3HAD120_fw","FABA-CPLX",37.938,2,4.81498805452104,4.81498805452104,0.00218865202031776,0.332285064086577
"EAR180x","fw",2.29088602673159,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","EAR180x_fw","CPLX0-8006",111.456,4,9.16354410692636,9.16354410692636,0.00337860544334572,0.332285064086577
"AKGtex","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","AKGtex_fw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"AKGtex","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","AKGtex_bw","CPLX0-7533",121.104,3,195,195,0.000172512820512821,0.332285064086577
"SO4t2pp","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","SO4t2pp_fw","EG10003-MONOMER",29.305,1,65,65,0.000125235042735043,0.332285064086577
"SO4t2pp","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","SO4t2pp_bw","EG10003-MONOMER",29.305,1,65,65,0.000125235042735043,0.332285064086577
"EAR180y","fw",2.08745482863002,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","EAR180y_fw","CPLX0-8006",111.456,4,8.34981931452008,8.34981931452008,0.0037078646655457,0.332285064086577
"ACONTb","fw",46.7619680706142,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ACONTb_fw","CPLX0-7761",186.996,2,93.5239361412284,93.5239361412284,0.000555401488394317,0.332285064086577
"ACONTb","bw",14.1251914179772,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ACONTb_bw","CPLX0-7761",186.996,2,28.2503828359544,28.2503828359544,0.00183867714766771,0.332285064086577
"3HAD161","fw",2.40749402726052,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3HAD161_fw","FABZ-CPLX",102.198,6,14.4449641635631,14.4449641635631,0.00196527544214626,0.332285064086577
"SUCDi","fw",91.6139639993793,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","SUCDi_fw","CPLX0-8160",355.077,12,1099.36756799255,1099.36756799255,8.97174911027285e-05,0.332285064086577
"ASNS1","fw",3.64088864694953,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ASNS1_fw","ASNSYNB-CPLX",125.318,2,7.28177729389906,7.28177729389906,0.00478050263700335,0.332285064086577
"EAR80y","fw",2.33507712266043,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","EAR80y_fw","CPLX0-8006",111.456,4,9.34030849064172,9.34030849064172,0.00331466568058427,0.332285064086577
"EAR120y","fw",2.33507712266043,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","EAR120y_fw","CPLX0-8006",111.456,4,9.34030849064172,9.34030849064172,0.00331466568058427,0.332285064086577
"3OAR181","fw",1.27988953981167,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3OAR181_fw","CPLX0-8005",102.24,4,5.11955815924668,5.11955815924668,0.00554735372010676,0.332285064086577
"3HAD121","fw",2.40749402726052,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3HAD121_fw","FABZ-CPLX",102.198,6,14.4449641635631,14.4449641635631,0.00196527544214626,0.332285064086577
"EAR140x","fw",1.35081523236687,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","EAR140x_fw","CPLX0-8006",111.456,4,5.40326092946748,5.40326092946748,0.00572987320141344,0.332285064086577
"3OAS181","fw",1.31640661008089,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3OAS181_fw","3-OXOACYL-ACP-SYNTHII-CPLX",86.092,2,2.63281322016178,2.63281322016178,0.00908322863973425,0.332285064086577
"3OAS140","fw",1.51896359918247,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3OAS140_fw","FABB-CPLX",85.226,2,3.03792719836494,3.03792719836494,0.00779277689788964,0.332285064086577
"3OAR140","fw",4.26551759693818,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3OAR140_fw","CPLX0-8005",102.24,4,17.0620703877527,17.0620703877527,0.0016645107747525,0.332285064086577
"3OAR140","bw",3.96741055037907,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3OAR140_bw","CPLX0-8005",102.24,4,15.8696422015163,15.8696422015163,0.00178958035974412,0.332285064086577
"EAR160y","fw",2.08745482863002,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","EAR160y_fw","CPLX0-8006",111.456,4,8.34981931452008,8.34981931452008,0.0037078646655457,0.332285064086577
"3OAR160","fw",3.19280138872202,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3OAR160_fw","CPLX0-8005",102.24,4,12.7712055548881,12.7712055548881,0.00222375247802116,0.332285064086577
"3OAR160","bw",3.96741055037907,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3OAR160_bw","CPLX0-8005",102.24,4,15.8696422015163,15.8696422015163,0.00178958035974412,0.332285064086577
"3HAD181","fw",2.40749402726052,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3HAD181_fw","FABZ-CPLX",102.198,6,14.4449641635631,14.4449641635631,0.00196527544214626,0.332285064086577
"EAR100y","fw",2.33507712266043,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","EAR100y_fw","CPLX0-8006",111.456,4,9.34030849064172,9.34030849064172,0.00331466568058427,0.332285064086577
"3OAR141","fw",3.76323216049135,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3OAR141_fw","CPLX0-8005",102.24,4,15.0529286419654,15.0529286419654,0.00188667605324487,0.332285064086577
"3OAR161","fw",3.76323216049135,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3OAR161_fw","CPLX0-8005",102.24,4,15.0529286419654,15.0529286419654,0.00188667605324487,0.332285064086577
"3HAD141","fw",2.40749402726052,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3HAD141_fw","FABZ-CPLX",102.198,6,14.4449641635631,14.4449641635631,0.00196527544214626,0.332285064086577
"EAR121x","fw",1.49190406602306,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","EAR121x_fw","CPLX0-8006",111.456,4,5.96761626409224,5.96761626409224,0.0051880011431515,0.332285064086577
"ACONTa","fw",64.3449622458679,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ACONTa_fw","CPLX0-7761",186.996,2,128.689924491736,128.689924491736,0.000403631702625399,0.332285064086577
"ACONTa","bw",8.0304739370086,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ACONTa_bw","CPLX0-7761",186.996,2,16.0609478740172,16.0609478740172,0.00323413871589518,0.332285064086577
"3HAD40","fw",2.40749402726052,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3HAD40_fw","FABA-CPLX",37.938,2,4.81498805452104,4.81498805452104,0.00218865202031776,0.332285064086577
"3OAS60","fw",2.63598512051591,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3OAS60_fw","FABB-CPLX",85.226,2,5.27197024103182,5.27197024103182,0.00449052020526115,0.332285064086577
"3OAS160","fw",2.63598512051591,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3OAS160_fw","FABB-CPLX",85.226,2,5.27197024103182,5.27197024103182,0.00449052020526115,0.332285064086577
"3OAR60","fw",8.24337196264866,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3OAR60_fw","CPLX0-8005",102.24,4,32.9734878505946,32.9734878505946,0.000861298026119728,0.332285064086577
"3OAR60","bw",3.96741055037907,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3OAR60_bw","CPLX0-8005",102.24,4,15.8696422015163,15.8696422015163,0.00178958035974412,0.332285064086577
"3OAR80","fw",8.24337196264866,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3OAR80_fw","CPLX0-8005",102.24,4,32.9734878505946,32.9734878505946,0.000861298026119728,0.332285064086577
"3OAR80","bw",3.96741055037907,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3OAR80_bw","CPLX0-8005",102.24,4,15.8696422015163,15.8696422015163,0.00178958035974412,0.332285064086577
"EAR100x","fw",1.77608521380872,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","EAR100x_fw","CPLX0-8006",111.456,4,7.10434085523488,7.10434085523488,0.0043578990128531,0.332285064086577
"EAR120x","fw",1.77608521380872,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","EAR120x_fw","CPLX0-8006",111.456,4,7.10434085523488,7.10434085523488,0.0043578990128531,0.332285064086577
"EAR160x","fw",1.26576123437941,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","EAR160x_fw","CPLX0-8006",111.456,4,5.06304493751764,5.06304493751764,0.0061148973359062,0.332285064086577
"EAR140y","fw",2.33507712266043,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","EAR140y_fw","CPLX0-8006",111.456,4,9.34030849064172,9.34030849064172,0.00331466568058427,0.332285064086577
"3OAS121","fw",1.87647496051425,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3OAS121_fw","FABB-CPLX",85.226,2,3.7529499210285,3.7529499210285,0.00630807481768929,0.332285064086577
"3OAS80","fw",2.63598512051591,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3OAS80_fw","FABB-CPLX",85.226,2,5.27197024103182,5.27197024103182,0.00449052020526115,0.332285064086577
"3OAS100","fw",2.63598512051591,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3OAS100_fw","FABB-CPLX",85.226,2,5.27197024103182,5.27197024103182,0.00449052020526115,0.332285064086577
"3OAS120","fw",2.63598512051591,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3OAS120_fw","FABB-CPLX",85.226,2,5.27197024103182,5.27197024103182,0.00449052020526115,0.332285064086577
"3OAR40","fw",8.24337196264866,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3OAR40_fw","CPLX0-8005",102.24,4,32.9734878505946,32.9734878505946,0.000861298026119728,0.332285064086577
